input,label
McTeer: Lonesome Dove to be an Aggie,0
"US,  #39;EU-three #39; agree on demand",0
Pac-10 Teams Seek to Revive Reputation (AP),0
"Attackers shoot, burn villagers in east Congo, killing 14, UN says (Canadian Press)",0
Bettman stands firm in dispute,0
Edu  quot;devastated quot; as Arsenal future in doubt,0
Profit Plunges at International Game Tech,0
Iowa Bests Iowa St.,0
5 EU ministers back digital passports,0
SEC Charges Hollinger's Black with Fraud,0
Friday Focus: Running in the rain,0
"Seattle Times business columnist admits plagiarism, resigns",0
"Car Bomb North of Baghdad Kills 7, Wounds 19 (Reuters)",0
Game swings back and forth as Giteau toys with England  #39;s defence,0
"Yemen Jails 5 Over Limburg, US Envoy Murder Plot",0
Specter Wants to Make Case to Lead SJC (AP),0
Hurricane Ivan Batters Grand Cayman,0
Logjam at the point,0
 #39;Noles Rebound,0
Let basketball,0
Israeli Soldiers Kill Palestinian Gunman in Gaza -Army (Reuters),0
"US Stocks Up, Ford Forecast Gives a Lift",0
UN Council Poised to Vote on Darfur Resolution,0
Kiwis trample USrookies,0
Panama flooding kills nine people,0
Ichiro Makes Run at Historic Record,0
Putin signs up Russia for Kyoto pact,0
Reed on track despite science outlook,0
Alamosa to Buy AirGate for \$392 Million,0
UPDATE 1-Struggling Singh stays ahead in Pennsylvania,0
Halloween Means Sales as Adults Join In,0
Italy and Libya move on migrants,0
Japan beefs up its defense stance,0
Big day for New England,0
Q amp;A : Merger changes little  for now,0
South African Miner in Hostile Bid for Gold Fields,0
Racist Blackburn fan cops five-year ban,0
Cardinals make it to the World Series,0
Dolphins' Fiedler Not Happy About Benching (AP),0
Brokerage Settles Charges Over Mutual Fund Fees,0
Fish coasts through,0
A man with a plan,0
Pakistan turns up heat on al Qaeda,0
No deal on dollar as US shrugs off European pressure,0
Sharon 'at risk of assassination',0
Kenyan tree planter wins peace prize,0
Car Bomb Kills at Least Six in Baghdad,0
The Newest Hope ; Marriage of Necessity Just Might Work Out,0
Acquittal Boosts Berlusconi Ahead of Vote (AP),0
UN Council Votes Ivory Coast Arms Embargo (Reuters),0
Hewitt reaches final on Long Island,0
Prosecutor seeks 8 years in jail for Berlusconi ,0
Dyke reopens WMD row,0
Glory days long gone for Roy Jones,0
Pakistan arrests key Al-Qaeda operative (AFP),0
Brown in line after Livingston sack Preston,0
Rebels use late TD to top Gamecocks,0
France defends itself against accusations of excessive force in &lt;b&gt;...&lt;/b&gt;,0
Rally demands aid worker #39;s release,0
Irish Union Airs Fears Over Natl Australia Bank Units,0
Mets decline Leiter's \$10.2 million option,0
Consumer Confidence Dips in September,0
MOFA releases new names of Indonesian hostages,0
Jet-Lagged Clarke Tied for Lead in Japan,0
Davis Cup: Australia takes 2-0 lead in World Group playoff,0
Israeli Labour  amp; Sharon in coalition talks,0
Wreckage of Navy helicopter found,0
Nine men Bhoys fall at Ibrox,0
Business Glance,0
Mr Downer shoots his mouth off,0
Gunmen Seize Three Britons in Baghdad (Reuters),0
"China Mine Blast Kills 56, Death Toll Could Soar",0
Dogs said to smell cancer signs ,0
Stocks Climb on Strong Economic Data,0
Australia establish 300-run lead in third India Test (AFP),0
ChevronTexaco hit with \$40.3M ruling,0
Bojinov Drives Lecce Into First,0
Hamm not looking back,0
Japanese automaker to boost production capacity in India,0
Rebels kill dozens in Indian unrest,0
Dogged Astros Refocus Eyes on Texas,0
Statement by Airbus on the US Government for formal consultations &lt;b&gt;...&lt;/b&gt;,0
Martin #39;s Tour de Corse win hands WRC title to Loeb,0
News Corp plans for poison pill,0
Yukos echo in Russian telco #39;s tax bill,0
"Montgomerie, Woods, Furyk Tied at Target (AP)",0
Suicide Bomber Kills 21 Iraqi Troops,0
Hundreds mourn loss of student killed by police during Red Sox &lt;b&gt;...&lt;/b&gt;,0
Spain arrests eight over plot to bomb court,0
"Asia-Europe Forum Grows, Myanmar Irritates",0
"DaimlerChrysler, Bombardier Settle Dispute",0
Europe Take Charge at Oakland Hills,0
PM edges ahead in latest poll,0
Sharon Survives 3 Parliament No-Confidence Votes,0
Sports: Braves 6 Rockies 4,0
Saudi Denies Failure to Pursue Insurgents (AP),0
USC rolls to easy win,0
Press blame Right for swaying citizenship votes,0
UnitedHealthcare pays \$3.5M to settle Medicare fraud claim,0
Indian PM pledges to protect poor from oil-driven inflation,0
Spain coach faces racism inquiry,0
WR Grace Is Likely to Face Indictment in Montana Case,0
Pinochet Immunity Weighed by Chile Court (AP),0
"Greek School Bus Crash Kills Seven, Injures 24",0
"Dollar Extends Recovery Against Euro, Yen",0
Powell calls for more Korea talks,0
Michigan St. Beats Central Conn. St.,0
Sharapova Sweeps Into Korea Open Quarters,0
"Orioles 8, Devil Rays 0",0
Israeli Army Kills 5 Palestinians in Gaza,0
Jets #39; Moss Questionable For Sunday,0
Pakistan not for open-ended arms race: spokesman,0
Powell Presses N. Korea on Weapons Talks,0
"On average, quarter was a loser (USATODAY.com)",0
Afghanistan Official Bashardost Resigns (AP),0
Red Sox ready to end jinx,0
Swimming: Phelps eases into world short course 200 free final,0
COLUMN: Many Struggle to Comply with Sarbanes Rules,0
Cavs to Go Bowling in Boise,0
Titans Release No. 3 QB Jason Gesser (AP),0
Yahoo! Ups Ante for Small Businesses,0
Sharon Predicts 'Breakthrough' in Ties With Palestinians,0
Albertsons #39; 2Q Profit Falls 36 Percent,0
Industrial output falls in Japan,0
Cyprus says could support Turkey EU bid,0
Trump #39;s casinos file for bankruptcy,0
Comcast gets option on TW Cable,0
"US economy generated 144,000 jobs in August (AFP)",0
EasyGroup close to launching low-cost mobile phone service (AFP),0
Gough new Livi boss,0
Japanese Prime Minister Inspects Four Northern Islands under &lt;b&gt;...&lt;/b&gt;,0
"Elbaradei, Environmentalist Tipped for Nobel (Reuters)",0
Blair Flies to Sudan to Press for Darfur Peace (Reuters),0
CA to buy Netegrity for \$430 million,0
THIERRY HEELS THE WOUNDS,0
Daily Mail hits back at Blunkett,0
"Bettis, Steelers post eighth straight win",0
Tests Show James Died of Heart Attack,0
Chile's Lagos Receives Torture Commission Report,0
Industrials lift stocks,0
Marlins righthander Burnett to miss Friday #39;s start,0
England humble Sprinboks,0
Police Remove Checkpoints Around Capitol (AP),0
Hewitt cruises to quarterfinals,0
Rumsfeld turns to radio interviews in battleground states to defend Iraq situation (AFP),0
No-Confidence Vote Planned Against Palestinian PM,0
Capacity Crowds at Beach Volleyball Rock the Joint,0
"Rivals Ocean Spray, Northland make peace",0
Pfizer's Gloom Factor,0
Jones Buys Barneys in \$400 Million Deal,0
"French Govt., Muslims Appeal for Reporters' Release",0
Interpublic Posts Wider 3Q Loss,0
Silence the loose cannons,0
Kidnapped Turk Killed in Afghanistan -- Witness,0
"Hurricane Ivan again growing in strength, Caribbean islands &lt;b&gt;...&lt;/b&gt;",0
Congo Ex-Rebel Group Pulls Out of Government (Reuters),0
Twists give Game 3 added weight,0
Vieira slams Spain #39;s stance on racism,0
Top Seed Federer Struggles Through in Thai Opener,0
Coke opens its coolers to rival products,0
Oracle Fails to Inspire Tech Rally,0
Dodgers Nip Giants 3-2 in Crucial Series,0
3 US boxers punched out of Games,0
British Minister to Visit North Korea in September,0
Iran deploys new missile,0
GOP to Sue Over 573 Found Wash. Ballots (AP),0
Even Longer: Red Sox Win in 14 Innings,0
Winning NFL Turnover Battle Does Count (AP),0
McLeish upset by Novo punishment,0
C #39;s open with dang: Squander 18-point lead in loss to Sixers,0
Refugees #39; hopes for return will outlive Arafat,0
Rubens bad Brazilian luck visits Michael,0
"Afghan-Coalition Soldiers Kill 3, Wound 2 at Checkpoint",0
Boro left feeling Blue,0
Former Banker Quattrone Faces Sentencing,0
Reuters Poll: Bush Keeps Three-Point Lead on Kerry (Reuters),0
Major League Baseball Box Score,0
Two Manny dads,0
Fresno St. Blows Out No. 13 Kansas State (AP),0
Congress Members Seek Officer's Dismissal (AP),0
"Internet pioneer closes Manitoba pharmacy; blames dollar, uncertain climate (Canadian Press)",0
PM to discuss strategic partnership,0
"Iran, EU Negotiators Seek Nuke Agreement (AP)",0
Weis Sues Doctors,0
HK banks to adopt different prime rates,0
"EU, US Talks on Aircraft Aid Grounded",0
Jennings in charge,0
Mets and Yanks May Lose Leiter and Make Deal,0
Ravens Get Rest,0
Utah Caps Unbeaten Season With Rout of BYU (AP),0
Iraq war was illegal: Chirac,0
Hurricane Ivan blows Courts #39; profits away,0
Gilchrist confident about India tour,0
Chinese skaters crowned at Smart Ones Skate America,0
Accounting body delays rule on expensing options,0
Cost of borrowing goes up in US,0
ATA: Customers Won #39;t Be Affected By Bankruptcy,0
Nortel Downsizes Again,0
Harry Flies Home after  #39;Kidnap Plot #39; Claims,0
On Wall Street: Dominic Rushe: Disney trial is more than a Mickey &lt;b&gt;...&lt;/b&gt;,0
Storms Seem to Cure Floridians of Hurricane Amnesia,0
Putin faults Georgia on  #39;90s tactics in 2 regions,0
After the Lord Mayor #39;s show,0
Excess chips a drag on 3rd-quarter Intel results,0
Canada defends submarine fleet,0
Texas Instruments Plans Investment,0
Nepal Seeks Talks to End Rebel Blockade of Capital,0
Fed Cup all tied up,0
Fallujah Violence Leaves 10 Troops Dead (AP),0
Mars water tops science honours,0
Mich. Elephant Gets Therapy for Arthritis,0
China Lays Into  #39;Bush Doctrine #39; Ahead of US Poll,0
UBS pays 265 million dollars for Schwab capital markets business (AFP),0
"Afghan Refugees Vote in Pakistan, Iran",0
Refiners line up for stockpiled oil,0
Spitzer launches music industry probe,0
Sharon Seeks Wider Government to Save Gaza Pullout Plan,0
F1 power struggle now in session.,0
Mortgage approvals drop sharply,0
Backgrounder: Basic facts about ASEAN,0
Ruud double lifts Dutch,0
SA 'mercenaries' plead not guilty,0
US rates seen headed up despite soft-spot worries,0
Mosley Unable to Escape Winkys Jab,0
Agent:  #39;It #39;s going to be a love-in #39;,0
Russian army bullying 'horrific',0
Int #39;l conference calls for mine-free world,0
Top-ranked Illinois flyin #39; high,0
Euro Stocks Rally After Strong U.S. Data,0
Scientist Ramanna mourned,0
"SEC Probes United Rentals, Shares Drop",0
Bipartisan Panel Seeks Greenhouse Gas Limits,0
Nepal blockade 'blow to tourism',0
Crude Oil Futures Rise Above \$50 on Threat to Nigerian Supply,0
Prosecutor brings charges against former neighbor in NBA brawl,0
Ballesteros Hoping to Play Full Season Next Year,0
Putin Says State Companies May Buy Yukos Oil Assets (Update3),0
Campaign Spending on Rise in House Races (AP),0
Radcliffe to Run in New York Marathon,0
Villeneuve looking for points in final race,0
Report: Explosion Kills 2 Near Chechyna (AP),0
CAT and AstraZeneca enter \$175m collaboration,0
Unions protest as overtime rules take effect,0
Delaney keen to  quot;put things right quot;,0
"For Craigslist, city was just the ticket",0
Thai Airways orders six Airbus superjumbos,0
Icahn blasts CEO Coury after Mylan rejects stock buyout offer,0
Tokyo Stocks Turn Lower by Midday,0
Son Is Gone but Fervor Remains After Fallujah,0
"Hall had Penn State executing well against Akron, but BC will be &lt;b&gt;...&lt;/b&gt;",0
Official: FARC Sought Bush Assassination,0
Raid in hunt for Afghan hostages,0
GULLIT TO TAKE ACTION AFTER DEFEAT,0
A target for terrorists,0
Hudson Traded to Braves (Reuters),0
US Insurance Stocks Plunge on Concern About Spitzer (Update3),0
On an old road to Damascus: An ancient city finds new life,0
Jaguar Exit Throws F1 Deeper Into Turmoil,0
FCC says allowing cable TV subscribers to choose their channels &lt;b&gt;...&lt;/b&gt;,0
NASD Warns of Risky Home-Equity Investing,0
Fortune's 100 Most Doomed?,0
Ohio State defense keeps Hart in check,0
Israeli army set to unveil stink bomb,0
Attacks on Disney's Eisner Abate,0
Rates on short-term T-bills hit 30-month high,0
Shell Warns of New Cuts in Reserves of Oil and Gas,0
Braves' Smoltz May Rejoin Team's Rotation (AP),0
Astros Beat Rockies to Keep Wild-Card Lead (AP),0
U.S. Stocks Headed for Flat Open,0
US Sprinter Pulled From Relay for Marijuana Violation,0
"Torre Calls a Meeting, and the Yanks Respond",0
Brazil Embraer says suspends US Airways deliveries,0
Audit finds no fraud in Venezuelan recall vote,0
\$70 Billion Increase in War Funding Sought,0
Zeman #39;s Lecce enjoy heady heights of Serie A,0
Predators sign 2003 first-round pick,0
Cink Justifies Sutton #39;s Faith,0
Mills Grabs \$1B Portfolio; Taubman Likely to Lose Contracts,0
Cheap airfares help BAA profits,0
Saudi Trial Could  Alter Pace of Reform,0
U.S.: Korea Cloud Not From Nuclear Blast,0
Girls 'observe' French scarf ban,0
Labor situation deserves honest talk,0
Cancer drug blow for AstraZeneca,0
Accusations of Fraud Mar Afghan Election,0
Broadhurst leads by a shot after second round of Madrid Open,0
Danger - falling dollars,0
The king who courted the Khmer Rouge (and survived),0
Arizona State Retires Tillman's Jersey (AP),0
Tyncastle sale gets official go ahead,0
Gordon favored in  #39;chase #39;,0
Boycott Rethink After Ahern Apology,0
Anwar launches bid to clear name,0
Warrick doubtful for Sunday,0
Blair to put British troops under US control,0
Taking Advantage of the Terminally Stupid,0
European Press Review: Climate Change,0
Ex-Manager At Fannie to Skip Hearing,0
Parmalat Sues 45 Banks to Recover \$4 Billion,0
Service-Sector Revenues Rise in Q2,0
Everton beats Liverpool 1-0 in Merseyside Derby,0
Martha Stewart Is Allowed to Start Prison Term Early,0
Blair: Time for Excuses on Africa Is Over (Reuters),0
"Time Warner settles with DOJ, SEC for \$510 mil",0
Indiana Hires Hoeppner,0
Hutchison cuts IPO size by 7 pct,0
United Airlines Seeks Staff Concessions,0
ANZ sells project finance unit,0
Japan loses whale trade bid,0
Former Red left hole struggling bullpen has yet to fill,0
Pension accounting,0
"US Stocks Flat;Investors Await Intel,Jobs",0
"Illini hit on all cylinders, zap Zags",0
Soldiers face Abu Ghraib hearings,0
Japanese Utility Plans IPO in October (AP),0
Allen Wins Triathlon,0
Retail Sales Down; Trade Gap Larger (Reuters),0
Inquiry Faults Commanders in Assaults on Cadets,0
At Least 24 Killed Morocco Bush Crash (AP),0
"In Taipei, Talk of Arms -- and Amity",0
World's Tallest Bridge Soars Above French Valley,0
Without Batting An Eyelash : A very French welcome for a new &lt;b&gt;...&lt;/b&gt;,0
No. 6 Duke Tops South Fla. in Women #39;s NIT,0
Toyota #39;s quarterly profit drops,0
NBA Game Summary - Portland at Dallas,0
"Dollar Holds Gains, Fed Comments Help",0
West Japan on Guard for Aftershocks After Quakes,0
Suicide bomber wounds 7; Afghan vote tally nears end,0
D.C. to Face K.C. for MLS Championship (AP),0
Ryder Cup: Europe close on victory,0
Game 5 marathon rated highly with viewers,0
South Korea Seeks to Play Down Nuclear Disclosure,0
Youngster Khan taken to school,0
Vietnam Opens Bunker Used by Ho Chi Minh (AP),0
Senate approves tax relief bill for manufacturers,0
Pfizer: Exubera Does Well in Trials,0
Sudan agrees peace plan after Blair sets deadline,0
PeopleSoft Execs Defend Bid Rejection,0
A great catch? Lobsters,0
"Pedro picks Mets, Lee dealt to Brewers",0
"Israel Destroys Refugee Homes, Kills One",0
Carter finishes fourth in 400 hurdles,0
No Changes for Certain Nortel Accounting,0
"Almost 5,000 jobs cut on Bank of America getting funds",0
How the credit policy will affect you,0
Bryant Prosecutors Question Defense DNA Evidence,0
Conte goes on TV and names names,0
Gibbs doubts Skins were tipping plays,0
Hostage-taker snubs rescue team,0
Symonds century lifts Australia,0
Wizards' Kwame Brown Suspended One Game (AP),0
Joyous Red Sox Fans Celebrate Clean Sweep Over Angels,0
Get Real?,0
News Corporation to Buy 20 Presses from MAN Roland,0
UN Refugee Chief Backs Autonomy for Sudan #39;s Darfur Region,0
BAE included in SFO investigation,0
Electronic Data Delays Earnings for Navy Asset Audit (Update1),0
Guyanese Batsmen Lead Windies Into Semis Of ICC Champions Trophy,0
Fiat seeks pact in row with GM,0
Athens - a \$12bn bill,0
Oil prices,0
AL moves to stop Israeli attacks against the Palestinians,0
Fresh violence mars Afghan vote count,0
Scotch Whisky eyes Asian and Eastern European markets (AFP),0
Liberty rally to edge Shock,0
Don #39;t expect Tiger to relinquish his top ranking without a fight,0
Insurgents hammer central Baghdad,0
Wade drives Heat over Wizards,0
Rwandan  #39;motivated by riches #39;,0
Barcelona return for Mourinho,0
Seminoles Monday recap,0
Selig Welcomes Government Help In Steroids Scandal,0
Stocks Close Higher on Brokerage Earnings,0
Deutsche Bank Defends Role in Collapse of Company in Singapore,0
Bush Selects E.P.A. Head to Be Secretary of Health,0
Glazer bid for Old Trafford falls flat,0
Iranian bill backs nuclear drive,0
Aussies ponder pace quartet,0
"Ken Caminiti, 1996 NL MVP, Dies at Age 41",0
European Abortion Debate Turns Divisive (AP),0
"Islamic Scholar, Visa Withheld, Gives Up U.S. Post",0
"Holiday sales results lift Wal-Mart, Kmart",0
Dozens of Iraqi soldiers found executed,0
US Air Asks Court to End Labor Contracts,0
SCHUMER  #39;RETURNS #39; FIRE AT RETAILERS,0
"Sharon, with Party Backing, Invites Labour Into Govt",0
FOOTBALL: WE WANT WALTER,0
Walking link to low dementia risk,0
Cricket-Lara mulls over future after England whitewash,0
Thaksin in the Firing Line After Massacre,0
Corporate tax bill nearing approval,0
Junior: Late father  #39;had a lot to do #39; with rescue,0
"Conditions Worsen in Darfur, U.N. Agencies Say (Reuters)",0
Producer sues for Rings profits,0
"Insurance Giant to Export 1,100 Jobs to India",0
A Greek tragedy for Fab Three,0
Amvescap reorganizes after settling,0
Athletics: Eight-year ban given to Collins for  #39;pattern of doping #39;,0
GOLF: CLARKE #39;S 11-SHOT TORMENT,0
Lucent milestone: A profit,0
Carpentier regains focus for win,0
United #39;s pension dilemma,0
UPDATE 3-Albertsons hit by California strike; shares fall,0
Ronaldo a doubt for Real,0
America #39;s curse,0
Low Turnout Sinks Macedonian Bid to Kill Rights Bill,0
African Troops Begin with Small Steps to Calm Darfur (Reuters),0
Pitchers finally getting job done? At least it #39;s a start,0
Wal-Mart reduces sales forecast,0
Arafat dead at 75,0
Stocks Rise as Crude Falls More Than \$2,0
Countrywide Results Spark Sector Selloff,0
Boeing gets downpayments,0
Hamas official killed in blast,0
"Pota #39;s dead, terror teeth remain",0
Ex-Pentagon Official Gets 9 Months for Conspiring to Favor Boeing,0
Australian PM fails to apologize on wrong pre-war intelligence on &lt;b&gt;...&lt;/b&gt;,0
New York Yankees Team Report - October 1,0
Giddy Phelps Touches Gold for First Time,0
Guard registers a special point,0
Frisday #39;s Sports Transactions,0
Saudis Take a Small Dose of Democracy,0
Alaska #39;s summer tourism pegged at 1.4 million visitors,0
Romania Faces Hung Parliament Risk After Vote,0
Insurer lowers hurricane estimate,0
French minister returns empty handed,0
Oracle #39;s Ellison happy as \$5.5m Larry,0
RBI hikes repo rate by 25bps,0
Iceland Offers Shelter to Fugitive Chess Player,0
"Different time, different team",0
Cost Cuts Boost Southwest Air Profit,0
Anglican claims he was misquoted over attack on Archbishop of Canterbury (AFP),0
Nikkei Opens Higher Led by Tech Stocks,0
Sharon cautious on reopening talks,0
National Business Briefs,0
Eagles Lose OL Andrews,0
Sparks fly in Gold Fields bid battle,0
Stuttgart struggles to draw,0
BOND REPORT,0
HOW DOES MONTGOMERIE RANK AMONG THE GREATS?,0
Cricket: Pakistan edge ahead,0
Tough courses  #39;killing excitement #39;,0
US suspends helicopter flights after Japan crash (AFP),0
"Exec, wife give Stanford \$43.5 million",0
Jackson Squares Off With Prosecutor,0
Sara Lee 1st-Quarter Net Rises on Fee (Reuters),0
Iraqi attacks kill at least 69,0
Downing provides return on McClaren #39;s gamble,0
Britain Ups Anti-Terror Security Spending (AP),0
Martha Stewart Living posts bigger loss,0
France #39;s  #39;Watergate #39; trial opens,0
"Mariners' Ichiro Breaks Hits Record, Adds Single",0
UPDATE 2-Viacom posts loss on charges; cable networks up,0
Rison Free After Making Support Payment (AP),0
Tom Ridge sets all-age record in winning World Trotting Derby,0
Panama Recalls Ambassador From Cuba (AP),0
Committee Recommends Abusive Clergy Ban (AP),0
"IMF: Global financial markets stronger, more resilient",0
Angels Suspend Guillen Without Pay (AP),0
The upper hand: McNabb and Eagles down Vikings,0
Rijkaard - has suffered Edmilson blow,0
"Putin Seeks More Control Over Regions, Governors",0
Seoul allies calm on nuclear shock,0
Heathrow refuellers to push ahead with strike plans,0
RealNetworks Ends Download 49-Cent Promo,0
"Wonder Bread, Twinkies maker files for bankruptcy",0
Lewis University Put on Probation (AP),0
IBM  #39;to sell PC business #39;,0
War crimes hearings to begin for 4 at Guantanamo,0
Button decision delayed,0
County unemployment drops to 3.7 percent,0
Blair Flies to Stand by Bush in Post-Arafat Plans (Reuters),0
Co-stars nearly steal show,0
American deaths,0
Haitian storm survivors give thanks,0
Bin Laden Driver Charged at Guantanamo,0
India's low-cost airline eyes business travel (AFP),0
Parker #39;s confidence key; Wade needs seasoning,0
"India,Sports ; Jankovic to joust with Sharapova for semis spot",0
Saddam #39;s top aide al-Douri arrested,0
Final respects paid to Arafat,0
Traber rehabbed all of last season,0
"Air NZ, Qantas alliance appeal",0
Bonds distorts numbers and history,0
Needham nips Framingh,0
Southwest Airlines to Cut 88 Flights (Reuters),0
Banks seek court ruling over F1,0
Three People Killed at Afghan Checkpoint,0
Scaffold collapse survivors improving,0
Georgian president calls for international conference on South Ossetia,0
Company Trademark Rights Limited by US High Court (Update1),0
Final edition for a respected Asian newsweekly,0
"France Mulls Hostage Crisis, Confusion Over Ransom",0
Kasprowicz Prested #39; after Aussies lose series-opener,0
Gold Fields hit by Q3 rand strength,0
Van Nistelrooy misses United #39;s last group game in Turkey,0
Syria #39;s role seen as root of Lebanese political crisis,0
US security official killed in Iraq attack,0
Sports Court Hears Hamm Gold Medal Appeal,0
Washington admits failure to get Iran to UN Security Council,0
Oil Hits New High Over \$48 as Iraq Violence Flares,0
US sends marines to Philippines,0
Update 1: United Needs to Cut \$500M More in Costs,0
AL Wrap: Oakland's Durazo Piles on Misery for Baltimore,0
Pulitzer shares surge on possible sale,0
Senegal #39;s Camara scores first goals for Celtic in 3-0 win,0
Toy Safety Glance,0
Cape Town F1 bid,0
Germany deports Turkey militant,0
A shot in the arm for all,0
Fannie Mae mess worries investors,0
"IMF, World Bank look to keep global recovery strong (AFP)",0
Smith says Harmison is the weakest link,0
No. 3 Miami Stops No. 18 Louisville 41-38 (AP),0
Busch Takes Over,0
Thomson beats the Street on core strengths,0
U.S. Jet Fires at House in Fallujah (AP),0
U.S. Alerts Schools About Terror Threat,0
Spyware opponents win another battle,0
"Microsoft, EU Officials in Procedure Meeting",0
"Bush seeks Schwarzenegger's muscle, as missing explosives cast campaign shadow (AFP)",0
"Eisner Continues Defense of Hiring, Firing",0
Sudan Rejects US-Sponsored Darfur Resolution,0
Silva's Party Could Lose Sao Paulo Control,0
Palestinians do not need another tyrant,0
Poll cost us victory - Cech,0
Relations with India not at Pakistans expense: China,0
Saban hiring on hold,0
At Least 10 Iraqis Killed in Insurgent Attack,0
Chelsea 1-0 West Ham,0
French Trial Watches Bomb Plot Surveillance Tape (Reuters),0
Jerry Graybeal quits as Weber State coach,0
Lackluster Jobs Report Pushes Stocks Down,0
Hezbollah flies unmanned plane over Israel,0
Batman visits Buckingham Palace,0
Lithuanians deliver NBA stars another Olympic basketball dunking (AFP),0
Plane of NASCAR Team Hendrick Missing,0
Fox to push Bush on migration at APEC,0
China Pledges to Move Toward Flexible Exchange Rate,0
Ailton Weighs Rising Sun Offer,0
Lowe finally is a go,0
UConn Avoids Loss in Overtime,0
Pro-pot groups says federal policies out of step with Canadians (Canadian Press),0
"Six Iraqi national guards, 10 civilians wounded in Mosul attacks",0
"Ispat, LNM, ISG merge to form world's largest steelmaker (AFP)",0
Stanley set sights on Elland Road for casino,0
Legal Loophole Inflates Profits in Student Loans,0
Starting for Cardinals Has Privileges,0
Diouf Charged After Spitting Row,0
Six players suspended for one game,0
"Virginia Tech downs Virginia, 24-10",0
Goss Gets Senate Panel's OK for CIA Post,0
Sox lose Kapler to Japan,0
"Fed Raises Interest Rate A 4th Time, To 2 Percent",0
Iraq video shows 'hostage deaths',0
Finance: Losing the Right to Sue,0
Darfur rebels reject Khartoum bid to split them ahead of talks (AFP),0
He's caught up in hurricane,0
"China, ASEAN Agree to End Tariffs (AP)",0
Oil Prices Set a New Record Above \$50,0
"Report: On tape, trainer says Bonds used drug in '03",0
N. Korea and U.S. Met Twice This Week (AP),0
Oracle v. Peoplesoft: the joke is on...,0
Bellion strike gives Reds 1-0 victory over Gunners,0
Justices hear cases on shipping wine (USATODAY.com),0
FA Plan New United-Arsenal Talks,0
Knight Ridder Says It Will Miss Targets,0
China at G-7 Meeting for First Time,0
HONDA LINKED WITH BAR TAKEOVER,0
Stocks in a rut,0
Eagles Bring Back Levens; Place Andrews on IR (Reuters),0
Report: Iraq Govt. Cancels Falluja Negotiations (Reuters),0
Taiwan votes on leaner parliament,0
Molson chief airs doubts,0
Israel Kills 10 Palestinians in Gaza Camp Raid,0
Comcast Posts Smaller 3Q Profit,0
"USC, Miami Top BCS Standings, Not Okla.",0
STOCKS  amp; BONDS Technology Issues Lead Rally as the 4th Quarter &lt;b&gt;...&lt;/b&gt;,0
"Lowe's Sees Profit Rising in 2005, 2006",0
Lesbians fight to retain post-Soviet freedom (AFP),0
Will This Idea Fly? Charge Some Travelers \$10 for Showing Up,0
Britain's Not-So-Civil War: Hunters Outfoxed?,0
Mozambicans Vote for New President,0
Israel Urges Sanctions on Iran for Nuke Program,0
Pedro: Yanks? No Thanks: Bombers psyche out ace #39;,0
Dollar Rises on the Interest Rate Plays,0
"Nikkei Seen Flat; Earnings, Data Awaited",0
Pentagon #39;s death toll in Iraq rising,0
American shoppers splurge in September,0
Cameroon leader's 'divide and rule',0
U.S. Misses Cut in Olympic 100 Free,0
Closing Arguments In Enron Barge Trial,0
Iran Sees No Reason for Iraq Summit (AP),0
EU set to launch 'transit camps',0
Constellation Brands Offers \$1.3 Billion for Mondavi (Update1),0
Bonds Takes Stock,0
Sudan Peace Talks Resume for South as Tensions Brew,0
U.S. Wants to Lease Swedish Submarine (AP),0
"Like father, like son in Chrysler Classic",0
Hundreds trapped in Russia mine,0
Ship hits Japan breakwater,0
Ransom may buy life of Iraq hostage,0
APEC Ministers Urge New Effort on Trade Talks,0
US team stumbles,0
"Compete against your friends, SI experts and celebrities in this &lt;b&gt;...&lt;/b&gt;",0
Castro Appears on TV Wearing an Arm Sling,0
Britain #39;s Olympic medal total takes sudden turn for the better,0
"Stocks Open Flat, Waiting for Fed",0
GI #39;s in Talks With Rebels of Sadr Stronghold in Baghdad,0
Farallon to Sell \$16.3 Million in Stock,0
Giants creep up in division,0
Albertsons Profit Up;Stock Off on Outlook,0
Jury Selection to Begin in Kobe Bryant Rape Trial,0
Chercher dans toute l #39;actualit,0
Oracle to drop suit if takeover bid fails,0
S.Africa Cancels Thatcher Meeting with Eq. Guinea,0
Wariner Succeeds Johnson as 400 Meter Champion,0
"Riyadh says killing of Frenchman was ""terrorist attack"" (AFP)",0
"As Drama Plays Out, Mixed Feelings for Arafat #39;s Neighbors",0
Millar and Ramirez homers highlight big Boston inning,0
Former Florida Swimming Coach Dies at 83 (AP),0
Martnez's Effort Lets Boston Fans Take Heart,0
"Soybeans Retreat, Grains Futures Mixed",0
Bosnian-Serb prime minister resigns in protest against U.S. sanctions (Canadian Press),0
Blues Misfit Joins Villarreal,0
"Italian GP, Race",0
"Mr. Chang, Strike a Pose",0
Iraqi Airways resumes international flights after 14 years,0
"For Jobs, Brazilians Desert Their Cities",0
"Florida, Alabama pick up the pieces after Ivan",0
Federated sales decline in August,0
Wharf marks debut with wickets,0
Arafat #39;s nephew not ruling out poison as cause of death,0
UPDATE 1-Nalbandian suffers Beijing shock,0
ABB shares fall on court verdict,0
Bin Laden Deputy: U.S. Will Be Defeated (AP),0
Trade Gap Swells More Than Expected,0
Concerns About Winter Push Oil to Record,0
"United seeking further cuts, ditching pension for 401(k)",0
