,explanation,stability,top_ngrams
220_only,communication and interaction,0.6603495082845519,"['the doorbell rang', 'later the doorbell', 'my phone buzz', 'call upstairs and', 'doorbell rang', 'receive the faxed', 'phone was ringing', 'pager buzzed', 'my phone rang', 'my phone rings', 'called her and', 'checked the mailbox', 'the lights peeking', 'punch the window', 'called the neighbor', 'phone rings and', 'our phone rings', 'doorbell so we', 'the phone rings', 'hearing his screams', 'called her up', 'called ahead to', 'was snapping pictures', 'the voicemail', 'to the voicemail', 'call him and', 'take pictures and', 'wandered outside', 'called them up', 'already called ahead', 'hear the helicopter', ""'ll go check"", 'shooting from sprinklers', 'heard a helicopter', 'lights peeking', 'wander the halls', 'door and peek', 'i wandered outside', 'peered out', 'leaving a postcard', 'a voicemail', 'sneak down to', 'wander the hallways', 'the doorbell', 'call them and', 'opened the door', 'letter was slipped', 'into the street', 'were waiting outside', 'smell hanging in', 'went downstairs to', 'people would email', 'through the windows', 'she peered out', 'i ran downstairs', 'you knock on', 'the faxed', 'call the local', 'took pictures', 'other pager buzzed', 'walked out to', 'immediately run home', 'printed the photo', 'opened the freezer', 'outside the windows', 'i crawled quietly', 'hairballs floating into', 'wrote them letters', 'peered out at', 'roam the halls', 'inhaling their scent', 'snapping pictures of', 'footprints in the', 'knock on the', 'call down to', 'sneak down', 'to phone my', 'and i forwarded', 'tracked down her', 'he took pictures', 'took pictures of', 'run outside into', 'sings outside my', 'have a voicemail', 'blood running down', 'took a picture', 'monitors humming refrigerators', 'footprints on the', 'me her number', 'night the phone', 'neighbor to come', 'check the refrigerator', 'go to voicemail', 'helicopters overhead', 'phone rang', 'their cigarette wrappers', 'ran to my', 'comes walking towards', 'locked the door', 'get her phone']"
437_only,communication and interaction,0.6318120673131528,"['and gesticulate wildly', 'whispered romantic things', 'signing his letters', 'talk for hours', 'calling out orders', 'yell and scream', 'saying hut hut', 'i wrote speeches', 'wrote them letters', 'saying her prayers', 'holds my hand', 'long existential conversations', 'were high fiving', 'write a letter', 'uncle stood guard', 'he just yells', 'quick kiss whispered', 'makeshift podium', 'out their easels', 'this fire exting', 'like yes sir', 'smiled and bowed', 'not being able', 'hugged each other', 'fist bump', 'a fist bump', 'shower each other', 'and mimed crying', ""'m signing books"", 'me take dictation', 'pack my bag', 'hut hut hut', 'wrote speeches', 'pack my bags', 'asking him questions', 'i write out', 'grab my hand', 'practiced that answer', 'get dressed up', 'patting his back', 'get piggyback rides', 'pack my stuff', 'can give tours', 'not be able', 'we held hands', 'says alright everybody', 'working in shifts', 'he was strategizing', 'ask them questions', 'lead the conversation', 'grand romantic gesture', 'a chore wheel', ""and say ma'am"", 'a pen pal', 'signing books', 'threw a party', 'hold his hand', 'writing handwritten letters', 'held her hand', 'him a hug', 'say some prayers', 'hopefully being able', 'writing those speeches', 'cousins played cards', 'pass the baton', 'in a bathrobe', 'and whispered romantic', 'he kept notes', 'write it down', 'they hugged and', 'the makeshift podium', 'we hugged and', 'say something profound', 'watch tv and', 'pronounced our vows', 'clutching a sign', 'and screamed obscenities', 'slept on couches', 'and gesticulate', 'saying thank you', 'loaded our sleds', 'hugged me tight', 'and they hugged', 'wrapped my napkin', 'lob rhetorical grenades', 'hugged me and', 'to write speeches', 'huge capital letters', 'brings a book', 'i get interviewed', 'pasdaran stood guard', 'never breaks protocol', 'and typing emails', 'wrote a letter', 'compliment people', 'being able', 'him a letter', 'tell a joke', 'took long walks', 'fire exting']"
126_only,communication and expression of emotions,0.6453650156040379,"['i said why', 'not to laugh', 'asked i laughed', 'if i said', 'said oh ok', 'asked what happened', 'thought oh god', 'said oh okay', 'asked her why', 'i said did', 'i said ok', 'said no and', 'says stop crying', 'says no and', 'and when told', 'really sorry but', 'thought about telling', 'not feel right', 'if she said', 'i said okay', 'it felt wrong', 'felt so bad', 'i started laughing', 'asked how long', 'i said fine', 'if i say', 'say no then', 'i said well', 'asked him why', 'feel bad but', 'so tempted to', 'i said oh', 'but i told', 'not to cry', 'you tell him', 'said did i', 'wife i said', 'shakes her head', 'say just kidding', 'exasperated she said', 'no mom why', 'sorry i say', 'i thought dammit', 'telling him you', 'i laughed and', 'thought oh okay', 'she laughed and', 'afraid she said', 'smiled and said', 'i asked immediately', 'said should i', 'asked do you', 'i said can', 'and said why', 'but i said', 'she replied if', 'had to check', 'shook his head', 'called her back', 'i said leave', 'telling her you', 'i said should', 'said sorry i', 'asked me why', 'tells him this', 'she said well', 'if i tell', 'him why did', 'but she said', 'contemplated walking away', 'wanted to cry', 'embarrassed to ask', 'told him it', 'said do you', 'i feel ashamed', 'told him i', 'she started laughing', 'i told him', 'started to laugh', 'then why did', 'told her i', 'when she said', 'told him hey', 'i said alright', 'response was nah', ""n't feel right"", 'said okay fine', 'call him back', 'tempted to push', 'looked down and', 'burst into tears', 'asked her what', 'said oh you', 'i said sure', 'just nodded yes', 'loudly said oh', 'is everything okay', 'so tempting but', 'wanna tell him', 'mother i said']"
502_only,communication and emotional reactions,0.6453612474459586,"['asked not expecting', 'said okay fine', 'keep the charade', 'said oh ok', 'smiled and said', 'she laughed and', 'felt so betrayed', 'were joking and', 'says no and', 'stormed out and', 'said oh okay', 'said no and', 'smile and nod', 'just nodded and', 'said listen you', 'ignored me and', 'she started laughing', 'eyed her suspiciously', 'i was overreacting', 'turned and walked', 'asked i laughed', 'was completely disbelieving', 'response was nah', 'she laughs then', 'at me quizzically', 'okay no problem', 'said ok and', 'said look you', 'she hung up', 'at him incredulously', 'suspecting nothing', 'said okay great', 'that disappointed look', 'thought oh okay', 'walked away and', 'said no you', 'blew her off', 'runs out crying', 'thought oh well', 'said no we', 'feigning interest', ""n't expecting it"", 'driver shrugged refusing', 'contemplated walking away', 'was overreacting', 'says sure and', 'me feigning interest', 'i understand but', 'exasperated she said', 'says stop crying', 'pretending everything would', 'nothing happens and', 'nah we good', 'felt something is', 'no mom why', 'saying this and', 'find them gone', 'said oh you', 'shrugged refusing to', 'believed her until', 'avoid her and', 'laughed and', 'not to laugh', 'say no then', 'you keep joking', 'she hanged up', 'turned and said', 'he leaves and', 'said oh we', 'instinct to hide', 'bailing on them', 'wanted to believe', 'said okay and', 'were never going', 'mean that as', 'he thinks you', 'ignored it and', 'wildly overreacting', 'understandably confused and', 'expecting anything to', 'overreacting', 'decided no we', 'shrugged refusing', 'and walked away', 'you laugh and', 'and said okay', 'pretend otherwise', 'they say okay', 'all this guilt', 'never replied and', 'have stormed out', 'stormed out', 'she says okay', 'with a shrug', 'felt that somehow', 'offended and', 'they laugh they', 'kidding and there', 'he meant it', 'he promised he']"
250_only,color and time references,0.7615467362801179,"['dressed like gandalf', 'little red chevy', 'my black chevy', 'in his beret', 'ancient blue hatchback', 'october nineteen forty', 'and frosty pink', 'of torn fishnet', 'vomited a washpan', 'backflipping my bmx', 'april nineteen forty', 'holding a beaker', 'drove from vermont', 'backyard wielded screwdrivers', 'nineteenth nineteen forty', 'some sliced cucumber', 'leftover big gulp', 'danced throwing blankets', 'and nineteen fifty', 'of nineteen fifty', 'of silver panties', 'one nineteen forty', 'nine nineteen seventy', ""'s nineteen forty"", 'bit nineteen sixty', 'july nineteen forty', 'our red ford', 'fucking little sputnik', 'hold a coconut', 'from pittsburgh pennsylvania', 'twentieth nineteen ninety', 'texas nineteen sixty', 'of nineteen sixty', 'nineteen sixty', 'nineteen fifty', 'a nineteen thirty', 'an overturned cardboard', 'flew from pittsburgh', 'and long brown', 'a bumpy orange', 'a tiger print', 'a navel orange', 'bands of lavender', 'daughter is nineteen', 'with a beret', 'of nineteen forty', 'burned beer stained', 'a red hoodie', 'shorts and black', 'his flannel shirt', 'pennsylvania to beijing', 'nineteen forty', 'crusty baguettes crunchy', 'on their blackberry', 'put a nickel', 'on a lavender', 'in nineteen sixty', 'long sixty foot', 'and nineteen thirty', 'two by fours', 'on nineteen ninety', 'to nineteen forty', 'my ninety pound', 'fifteen meters fifty', 'cups of nescafe', 'sitting in indianapolis', 'in my volkswagen', 'baguettes crunchy tortillas', 'a walrus mustache', 'twenty canada geese', 'this flaming zippo', 'they gaffers tape', 'sliced red onion', 'in nineteen fifty', 'her ninety foot', 'a lavender suede', 'a mangled minivan', 'against his subaru', 'and daisy duke', 'between nineteen fifty', 'cucumber bell peppers', 'me a bacardi', 'nineteen thirty', 'tumbleweed crabgrass sugarcane', 'sliced cucumber', 'on faded blue', 'his tan uniform', 'flaming zippo', 'grabbed my scotch', 'of skivvies toothbrush', 'called madison wisconsin', 'in nineteen forty', 'our nineteen eighty', ""'s nineteen seventy"", 'placemats some crayons', 'two inch yellow', 'squeaky round styrofoam', 'this red pickup', 'my jet black', 'white handkerchief to']"
95_only,career and personal aspirations,0.6949287799739904,"['achieve my dream', 'achieving my dream', 'been my accountant', 'doing my dream', 'it my job', 'pursue his passion', 'needed that job', 'i shovel driveways', 'already my accountant', 'wanna help people', 'my dream job', 'then a speechwriter', 'customers taught me', 'i wrote speeches', ""'m helping everybody"", 'per my accountant', 'be the chef', 'can give tours', 'his cop training', 'for his patients', 'dad the provider', 'to help others', 'a speechwriter', 'history she taught', 'was a speechwriter', ""'s my dream"", 'climbs with clients', 'military as translator', 'taught me things', 'done my research', 'lawyer for everybody', 'writing those speeches', 'very prized possession', 'perform for people', 'my professional opinion', 'share my passion', 'date an ornithologist', 'a gay speechwriter', 'most important reader', 'could study under', 'your peers mattered', 'want to mentor', 'for my therapist', 'counseling people', 'goal in life', 'been in magazines', 'a pen pal', 'for counseling people', ""'d married well"", ""'re my responsibility"", 'took my clients', 'achieved the dream', 'can afford doctors', 'excuse to finally', 'dream job of', 'my accountant for', 'they needed me', 'to my clients', 'a job teaching', 'help others is', 'her very prized', 'my most loyal', 'my career dictate', 'come and teach', 'believed in me', 'as a writer', 'sold the recipe', 'to help people', 'being translator i', 'do my consulting', 'me take dictation', 'to study history', 'perform a wedding', 'his pen pal', 'responsibilities i arranged', 'officiate because i', 'good at googling', 'writing his obituary', 'won a scholarship', 'years of babysitting', 'know her job', 'financially savvy folks', 'because my specialty', ""'m a therapist"", 'having an audience', 'i impress everyone', 'work with someone', 'be a lawyer', 'told my editor', 'people suddenly care', 'continue my quest', 'my consulting work', 'for work i', 'job to educate', 'a doctor you', 'giving me advice', ""'m signing books"", 'teach everybody', 'clearly been studying', 'spending my money']"
499_only,bullying and conflict,0.646106366225074,"['picked on and', 'being picked on', 'giving me shit', 'made to feel', ""'re too nice"", 'be picked on', 'fathers feeling marginalized', 'his violent outbursts', 'feel so powerless', 'slightest transgressions', 'disrespected me', 'embarrassed and afraid', 'other students taunted', 'the slightest transgressions', 'ignored me and', 'approaches me and', 'being taken advantage', 'feeling marginalized', 'lot of stigma', 'stormed out and', 'disrespected me on', 'upset with me', 'rudeness', 'yelling and getting', 'sometimes disrespected me', 'me an outcast', 'you big wimp', 'offended and', 'judging him because', 'insults interruptions', 'cocky as shit', 'not being able', 'stigma and discrimination', 'all this guilt', 'being judgmental', 'fear and distrust', 'disrespecting you', 'always too scared', 'bullied and blatantly', 'rudeness harsh tones', 'felt ashamed and', 'faking confidence', 'you failed and', 'they laugh they', 'beatings for not', 'tend to demean', ""'s disrespecting you"", 'got kicked out', 'confrontational when', 'he smacks me', ""'ll get fired"", 'people screaming at', 'bossed me around', 'to faking confidence', 'treated us like', 'cursing him out', 'bother him you', 'admired his confidence', 'flawed human beings', 'was embarrassed and', 'told to move', 'called me a', 'he kept apologizing', 'picked on every', 'she insisted i', 'parents were screaming', 'cursed him out', 'a terrible person', 'racist misogynist bullies', 'i snapped at', 'this guilt you', 'these stupid rules', 'lack of confidence', 'kids who always', 'taunted me for', 'such a loser', 'of breaking rules', 'misogynist bullies', 'of my cockiness', 'get kicked out', 'friendly or approachable', 'i get kicked', 'offended and i', ""'m a coward"", 'i got kicked', 'have stormed out', 'beaten and dragged', 'nerdy and awkward', 'you compliment people', 'looked down on', 'hitting on me', 'not be able', 'negativity from you', 'forgave me and', 'hated and', 'too eager and', 'he started yelling', 'stormed out', 'expect others to', 'get in trouble']"
387_only,avoidance or evasion,0.7188230719020069,"['contemplated walking away', 'cringed and darted', 'thought about not', 'the moment passed', 'walk away and', 'she contemplated walking', 'walked away and', 'sped off before', 'but i declined', 'tempted to push', 'got distracted and', 'walked back out', 'forgot about it', 'ignored it and', 'of getting caught', 'say no then', 'avoid her and', 'putting it off', 'called her back', 'she hung up', 'never replied and', 'i left without', 'keep the charade', 'was chickening out', 'run and never', 'said no and', 'i stopped myself', 'stopped myself', 'asked not expecting', 'longer we wait', ""'m not touching"", 'and darted back', 'not turn around', 'ignored me and', 'i ignored it', 'quickly disappeared and', 'find them gone', 'could escape quietly', 'almost gave up', 'walked away again', 'and quickly disappeared', 'ignored it', 'would keep quiet', 'then i delayed', 'bailing on them', 'leave and then', 'then hanging up', 'missed it and', 'she hanged up', 'or walk away', 'contemplated walking', 'changed her mind', 'chickening out', 'i kept pushing', 'and quickly dispersed', 'bailing on', 'and then never', 'immediately drop out', 'sneezing and quickly', 'he leaves and', 'almost falling but', 'but quickly switched', ""n't wanna bother"", 'or gently excuse', 'shrugged it off', 'says sure and', 'was too late', 'i panicked and', 'stormed out and', 'i stayed silent', 'wanted to but', 'remembered screaming until', 'was bailing on', 'waited a moment', 'moment passed and', 'but never coming', 'not intervene and', 'quickly switched', ""did n't reply"", 'and i panicked', 'never showed up', 'i asked immediately', 'stayed silent', ""'m not waiting"", 'leaves the room', 'fell back asleep', 'forgot about my', ""n't wanna withdraw"", 'darted to safety', 'it nothing happens', 'quickly disappeared', 'i stopped midstride', 'in no hurry', 'putting them off', 'hoping to dodge', 'she tried not', 'buying ourselves time', 'she hangs up', 'to keep quiet', ""n't hang up""]"
386_only,avoidance and hesitation,0.6293766574689553,"['contemplated walking away', 'avoid her and', 'walk away and', 'i kept pushing', 'walked back out', 'the moment passed', 'walked away and', 'called her back', 'ignored it and', 'cringed and darted', 'still standing there', 'thought about not', 'putting it off', 'she contemplated walking', 'tempted to push', ""n't wanna start"", 'forgot about it', 'back later to', 'keep the charade', ""n't wanna bother"", 'moment passed and', 'back out and', 'longer we wait', 'thought oh well', 'was chickening out', 'went back inside', 'call him back', 'i told myself', 'push past it', 'missed it and', 'almost gave up', 'of getting caught', 'or walk away', 'walk back out', 'but i declined', 'then hanging up', 'about letting go', 'walked away again', 'trying to avoid', 'probably never gon', 'come back and', 'always told myself', 'could escape quietly', 'ignored me and', 'going along and', 'got back outside', 'and try again', 'bailing on them', 'says sure and', 'said ok and', 'contemplated walking', 'not falling for', 'let go and', 'waited and waited', 'not turn around', 'kept waiting to', 'and darted back', 'or drifting apart', 'not giving up', 'wanted to but', 'stopped myself', 'go back out', 'leave and then', 'i left without', 'tried unsuccessfully', ""'m not touching"", 'then i delayed', ""'m not waiting"", 'chickening out', 'not leaving here', 'bailing on', ""n't wanna withdraw"", 'she hung up', ""'ll stick around"", ""'m holding on"", 'moved along and', 'so tempting but', 'said no and', 'i stopped myself', 'not coming back', 'not intervene and', 'stormed out and', 'stops him and', 'contacting him so', 'messages again but', 'got distracted and', 'fell back asleep', 'kept pushing', 'was about to', 'said forget', 'out this awkwardness', 'quickly as possible', 'seemed hopeless', 'never replied and', 'down and wait', 'said okay and', 'start over again', 'letting go', 'and quickly dispersed', 'back out there']"
338_only,avoidance and evasion in social situations,0.7144999763539819,"['avoid her and', 'ignored me and', 'stormed out and', 'leaves the room', 'walked away and', 'feigning interest', 'gently excuse himself', 'me feigning interest', 'not tell anyone', 'approaches me and', 'she laughed and', 'tell someone and', 'ignored me', 'have stormed out', 'stormed out', 'or gently excuse', 'runs out crying', 'he notices me', ""n't tell him"", 'avoid eye contact', 'walk away and', 'smile and nod', 'just nodded and', 'she started laughing', 'shouted back and', 'says sure and', 'could escape quietly', 'husband just walked', 'acquaintance walks in', 'would just discreetly', ""n't tell anyone"", 'neighbor came over', 'leave you alone', 'he leaves and', 'would keep quiet', 'would sneak away', 'comes over and', 'they ignored me', 'she hung up', 'you laugh and', 'teammates came and', 'keep people away', 'keep the charade', 'walks in and', 'and thanked me', 'he knows i', 'lady stops me', 'meet her immediately', ""n't say anything"", 'let him think', 'ignored it and', 'i crawled quietly', 'discreetly follow her', 'he spotted me', 'discreetly follow', 'mime feigned innocence', 'turned and walked', 'listened silently', 'she thanked me', 'had listened silently', 'protect his privacy', 'to sneak out', 'awkward small talk', 'never speak to', 'walked back out', 'son comes running', 'blew her off', 'interrupted the conversation', 'he thinks i', 'asked i laughed', 'ran for my', 'notices me', 'room went silent', ""n't message him"", 'behind me feigning', 'eyed her suspiciously', 'act all normal', ""n't ask her"", 'called her and', 'excuse himself', 'all laughed and', 'walked over and', 'she laughs then', 'i sneak back', 'at my insistence', 'guard spotted us', 'shrugged it off', 'sneak back', 'friend cornered me', ""'m telling her"", 'we laughed and', 'uh pretended i', 'laughed and', 'motions me over', 'about telling her', 'player approaches me', 'i stayed silent', 'call him crying', 'ran to my', 'darted to safety']"
284_only,age or years,0.6840029116163917,"['i was nineteen', 'me was nineteen', 'i was fifteen', 'i was twenty', 'i was eighteen', 'i was thirty', 'i was fourteen', 'i was sixteen', 'he was eighteen', 'daughter is nineteen', ""'m twenty eight"", 'brother was nineteen', ""'m twenty three"", 'i was thirteen', 'i was eleven', 'i was seventeen', 'i was twelve', 'he was thirty', 'he was twenty', 'he was fourteen', 'is nineteen now', 'i am fifteen', 'at age twenty', 'i was nine', 'age just twenty', 'at thirty eight', 'she was seventy', 'was thirty eight', 'was only thirteen', 'was only seventeen', 'you were twenty', 'mom was twenty', 'age of nineteen', 'was twenty nine', 'i was ten', 'he was forty', 'he was seventy', 'at thirty nine', 'virginity at twenty', 'dad was twenty', 'i was eight', ""i 'm twenty"", 'was twenty three', 'i was seven', 'only twenty nine', 'he was eighty', 'until nineteen sixty', 'was twenty eight', 'age of forty', 'to nineteen forty', 'by age thirty', 'was about thirteen', 'in nineteen fifty', 'i am thirty', 'until nineteen ninety', 'probably fourteen years', 'nineteen ninety', 'am turning forty', 'were only twenty', 'i was five', 'was thirty nine', ""'m only nine"", 'diagnosed nine years', 'was thirty seven', 'was twenty six', 'of nineteen sixty', 'in nineteen forty', 'of nineteen fifty', 'nineteen thirty', 'was twenty two', 'until nineteen seventy', 'in nineteen ninety', 'on nineteen ninety', 'of nineteen ninety', ""'m six years"", 'before nineteen eighty', 'thirteen or fourteen', 'of nineteen forty', 'in nineteen thirty', 'and nineteen thirty', 'nineteen sixty', 'since nineteen eighty', 'in nineteen sixty', 'and nineteen fifty', 'cancer at fifty', 'nineteen seventy', 'nineteenth nineteen forty', 'about nine thirty', 'years probably fourteen', 'was nineteen seventy', 'april nineteen forty', 'i am forty', 'twentieth nineteen ninety', ""'s nineteen forty"", 'maybe about eleven', 'eighteen when', 'in nineteen eighty', 'nineteen forty', 'around twelve thirty', 'nineteen years old']"
283_only,age and years in the 20th century,0.7351376456157815,"['i was nineteen', 'daughter is nineteen', 'i was fifteen', ""'m twenty eight"", 'me was nineteen', 'i was fourteen', ""'m twenty three"", 'i was twenty', 'i was sixteen', ""'s nineteen forty"", 'i was thirteen', 'i was eighteen', 'in nineteen forty', 'on nineteen ninety', 'to nineteen forty', 'nineteen ninety', 'of nineteen sixty', 'i was eleven', 'october nineteen forty', 'until nineteen sixty', 'of nineteen forty', 'in nineteen fifty', 'april nineteen forty', 'i was twelve', 'in nineteen sixty', 'at thirty eight', 'of nineteen ninety', 'until nineteen ninety', 'brother was nineteen', 'i am fifteen', 'nineteen sixty', 'in nineteen ninety', 'in nineteen seventy', 'of nineteen fifty', 'nineteen seventy', 'nineteenth nineteen forty', 'i was thirty', 'nineteen forty', 'in nineteen thirty', 'since nineteen eighty', 'i was seventeen', 'in nineteen eighty', 'and nineteen thirty', 'at thirty nine', 'until nineteen seventy', 'july nineteen forty', 'about nine thirty', 'twentieth nineteen ninety', 'nine nineteen seventy', 'was nineteen seventy', ""'s nineteen seventy"", 'of nineteen eighty', 'before nineteen eighty', 'nineteen eighty', 'nineteen thirty', 'and nineteen fifty', 'was nineteen eighty', 'is nineteen now', 'was thirty eight', 'he was eighteen', 'i was nine', 'i am thirty', 'i am forty', 'between nineteen fifty', 'nineteen fifty', 'about nineteen seventy', 'one nineteen forty', 'around twelve thirty', 'between nineteen thirty', ""i 'm twenty"", 'i was ten', 'in fourteen ninety', 'at age twenty', 'was twenty three', 'nineteen thity five', 'was twenty nine', 'i was seven', 'in eighteen eighty', 'he was fourteen', 'am turning forty', 'at twelve thirty', 'he was twenty', 'our nineteen eighty', 'i was eight', 'around six thirty', 'was thirty seven', 'was thirty nine', 'was twenty eight', 'this nineteen seventy', 'was only seventeen', 'at four thirty', 'bit nineteen sixty', 'was twenty two', 'he was thirty', ""i 'm forty"", 'age thirty five', 'a nineteen thirty', 'june of nineteen', 'age of nineteen', 'joseph is eleven']"
467_only,age and time-related events,0.6071001412408443,"['i was nineteen', 'i was sixteen', 'i was eighteen', 'i was fifteen', 'was in college', 'i was fourteen', 'me was nineteen', 'i was twenty', 'i was seventeen', 'i was thirteen', 'i was twelve', 'sophomore in college', 'my sophomore year', 'i was eleven', 'met in college', 'was nineteen and', 'daughter is nineteen', 'was eighteen when', 'is nineteen now', 'was only seventeen', 'were driving home', 'was fifteen when', 'my freshman year', 'together that night', 'am turning forty', 'were young and', 'brother was nineteen', 'my senior year', 'nineteen years old', 'i was ten', 'had recently graduated', 'i was thirty', 'was hanging out', 'he was eighteen', 'i was younger', 'i was nine', 'senior in college', 'was sixteen i', ""'m twenty three"", 'were driving back', 'was studying abroad', 'happened that year', 'of that summer', 'that summer i', 'were having dinner', 'i was overseas', 'was only thirteen', 'he was fourteen', 'was still raging', 'kissed that night', 'in my teens', 'was growing up', 'later that year', 'diagnosed nine years', 'only seventeen when', 'sophomore year', 'i was seven', 'over that summer', ""'m twenty eight"", 'i was graduating', 'at age twenty', 'i was eight', 'aforementioned then girlfriend', 'graduated from college', 'away to college', 'seventeen years old', 'freshman year in', 'my early twenties', 'his freshman year', 'that senior year', 'we were younger', 'i am fifteen', 'freshman year', 'been eleven years', ""'ve been dating"", 'eighteen i moved', 'me that night', 'nine years later', 'that horrible night', 'in college in', 'sixteen years old', 'me years later', 'several years later', 'up that morning', 'that night', 'was studying in', 'were growing up', 'freshman year of', 'fifteen years old', 'was nineteen', 'home from school', 'fifteen years later', 'we were driving', 'turning forty', 'boyfriend a year', ""i 'm twenty"", 'age of nineteen', 'we were walking', 'sixteen year', 'left that morning']"
269_only,age and time references,0.7180283613952371,"['me was nineteen', ""'m twenty eight"", 'daughter is nineteen', 'brother was nineteen', 'i was nineteen', ""'m twenty three"", 'i was twenty', 'i was fifteen', 'i was thirty', 'about nine thirty', 'at thirty eight', 'he was twenty', 'was thirty eight', 'thirteen or fourteen', 'he was eighteen', 'was twenty nine', 'he was thirty', 'an hour thirty', 'only twenty nine', 'i was fourteen', 'weighed forty five', 'was twenty eight', 'maybe about eleven', 'i was thirteen', 'around twelve thirty', 'i was eighteen', 'i was eleven', 'i was sixteen', 'i am fifteen', 'she was seventy', 'was about thirteen', 'was thirty seven', 'was twenty three', 'i was twelve', 'age of forty', 'mom was twenty', 'was twenty six', 'at thirty nine', 'at age twenty', 'years probably fourteen', 'i was nine', 'he was seventy', 'and nineteen fifty', ""i 'm twenty"", 'around six thirty', 'he was fourteen', 'i am thirty', 'i was seventeen', 'five to sixty', 'age of nineteen', 'now twenty five', 'he was forty', 'four hundred and', 'was around twelve', 'five only twenty', 'of nineteen fifty', 'was twenty five', 'and nineteen thirty', 'you were twenty', 'dad was twenty', 'of nineteen sixty', 'was thirty nine', 'was twenty two', 'only twenty five', 'he was eighty', 'forty to eighty', 'was five thirty', 'twentieth nineteen ninety', 'age thirty five', 'nineteenth nineteen forty', 'to nineteen forty', 'six hundred and', 'were only twenty', 'seven hundred and', 'i was ten', 'in nineteen fifty', 'at twelve thirty', 'three hundred ninety', 'three hundred fifty', 'closer to fifteen', 'was only thirteen', 'i am forty', 'hour thirty forty', 'nineteen thity five', 'three to nineteen', 'at twenty six', 'i was eight', 'about five thirty', 'nineteen sixty', 'age just twenty', 'until nineteen sixty', 'i was seven', 'five and nineteen', 'old or fourteen', 'was about sixty', 'weighed forty', 'five hundred fifty', 'hundred and seventy', 'nineteen ninety', 'was forty three']"
301_only,age and time references,0.6286756428025886,"['virginity at twenty', 'were only twenty', 'two younger than', 'older than my', 'me was nineteen', 'dozen years older', 'a year younger', 'blind in one', ""'m only nine"", 'years probably fourteen', 'until junior year', 'only about ten', 'by age thirty', 'age just twenty', 'forties by then', 'of those few', 'are maybe six', 'eighteen when', 'year younger', 'of only twenty', 'be just twenty', 'souls maybe thirty', 'old or fourteen', 'he was eighteen', 'probably thirty to', 'nine years before', 'were thirty or', 'was only thirteen', 'i was fifteen', 'thirteen or fourteen', 'age of nineteen', ""'m six years"", ""'s only three"", 'i was nineteen', 'only seventeen when', 'an hour each', ""'s only twenty"", 'fifteen years younger', 'were only two', 'only thirteen', 'age of forty', 'brother was nineteen', 'younger than us', 'an only child', 'was only seventeen', 'i was eighteen', 'born twelve years', 'not at thirty', 'he was twenty', 'year younger and', 'i was sixteen', 'i was seventeen', 'have finite materials', 'seven years from', 'half that size', 'only be thirty', 'he was fourteen', 'only thirteen so', 'only twenty five', 'first five years', 'younger than', 'probably fourteen years', 'i was twenty', 'last probably fifteen', ""'m an only"", 'age seventeen to', 'at age twenty', 'materials were finite', 'so at eighteen', 'i was fourteen', 'of those nine', 'was about thirteen', 'divorced for nearly', 'only a sixteen', 'fish are female', 'ended before', 'fifteen when', 'longer than three', 'years old now', 'usually nine or', 'eighteen years before', 'six passengers plus', ""'m never early"", 'only twenty nine', 'weighed less', 'you were twenty', ""'m ten years"", ""'re eleven years"", 'about eight maybe', 'both only sons', 'closer to fifteen', 'already forty to', ""'m five years"", 'five days per', 'mom was twenty', 'that day or', 'years older', ""'s only two"", 'summer before', 'shorter than']"
